,Grade,Buyer_Name,Qty,Average,year,month,sale_date,purchased
1814,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,3,2025-03-01,0
1815,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,4,2025-04-01,0
1816,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,5,2025-05-01,0
1817,SILVERTIPS,CHANDANA HERATH,1.0,28000.0,2025,6,2025-06-01,1
1818,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,7,2025-07-01,0
1819,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,8,2025-08-01,0
1820,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,9,2025-09-01,0
1821,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,10,2025-10-01,0
1822,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,11,2025-11-01,0
1823,SILVERTIPS,CHANDANA HERATH,0.0,0.0,2025,12,2025-12-01,0
1824,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,1,2023-01-01,0
1825,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,2,2023-02-01,0
1826,SILVERTIPS,CHANDRAN MYLVAGANAM,1.0,25000.0,2023,3,2023-03-01,1
1827,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,4,2023-04-01,0
1828,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,5,2023-05-01,0
1829,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,6,2023-06-01,0
1830,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,7,2023-07-01,0
1831,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,8,2023-08-01,0
1832,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,9,2023-09-01,0
1833,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,10,2023-10-01,0
1834,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,11,2023-11-01,0
1835,SILVERTIPS,CHANDRAN MYLVAGANAM,0.0,0.0,2023,12,2023-12-01,0
1836,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,1,2025-01-01,0
1837,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,2,2025-02-01,0
1838,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,3,2025-03-01,0
1839,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,4,2025-04-01,0
1840,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,5,2025-05-01,0
1841,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,6,2025-06-01,0
1842,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,7,2025-07-01,0
1843,INNOVATIVE,CHARM GLOBAL SOLUTIONS,1.0,11000.0,2025,8,2025-08-01,1
1844,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,9,2025-09-01,0
1845,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,10,2025-10-01,0
1846,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,11,2025-11-01,0
1847,INNOVATIVE,CHARM GLOBAL SOLUTIONS,0.0,0.0,2025,12,2025-12-01,0
1848,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,1,2023-01-01,0
1849,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,2,2023-02-01,0
1850,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,3,2023-03-01,0
1851,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,4,2023-04-01,0
1852,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,5,2023-05-01,0
1853,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,6,2023-06-01,0
1854,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,7,2023-07-01,0
1855,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,8,2023-08-01,0
1856,SILVERTIPS,CHATHURANGA PERERA,1.0,28000.0,2023,9,2023-09-01,1
1857,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,10,2023-10-01,0
1858,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,11,2023-11-01,0
1859,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2023,12,2023-12-01,0
1860,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2026,1,2026-01-01,0
1861,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2026,2,2026-02-01,0
1862,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2026,3,2026-03-01,0
1863,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2026,4,2026-04-01,0
1864,SILVERTIPS,CHATHURANGA PERERA,0.0,0.0,2026,5,2026-05-01,0
1865,SILVERTIPS,CHATHURANGA PERERA,1.0,28000.0,2026,6,2026-06-01,1
1866,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,1,2023-01-01,0
1867,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,2,2023-02-01,0
1868,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,3,2023-03-01,0
1869,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,4,2023-04-01,0
1870,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,5,2023-05-01,0
1871,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,6,2023-06-01,0
1872,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,7,2023-07-01,0
1873,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,8,2023-08-01,0
1874,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,9,2023-09-01,0
1875,SILVERTIPS,CHINA BEIJING INTERNATI,2.0,28000.0,2023,10,2023-10-01,1
1876,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2023,11,2023-11-01,0
1877,SILVERTIPS,CHINA BEIJING INTERNATI,1.0,30000.0,2023,12,2023-12-01,1
1878,SILVERTIPS,CHINA BEIJING INTERNATI,1.0,30000.0,2024,1,2024-01-01,1
1879,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,2,2024-02-01,0
1880,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,3,2024-03-01,0
1881,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,4,2024-04-01,0
1882,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,5,2024-05-01,0
1883,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,6,2024-06-01,0
1884,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,7,2024-07-01,0
1885,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,8,2024-08-01,0
1886,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,9,2024-09-01,0
1887,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,10,2024-10-01,0
1888,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,11,2024-11-01,0
1889,SILVERTIPS,CHINA BEIJING INTERNATI,0.0,0.0,2024,12,2024-12-01,0
1890,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,1,2023-01-01,0
1891,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,2,2023-02-01,0
1892,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,3,2023-03-01,0
1893,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,4,2023-04-01,0
1894,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,5,2023-05-01,0
1895,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,6,2023-06-01,0
1896,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,7,2023-07-01,0
1897,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,8,2023-08-01,0
1898,GOLDENTIPS,CHINTHAKA JAYASEKERA,1.0,27000.0,2023,9,2023-09-01,1
1899,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,10,2023-10-01,0
1900,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,11,2023-11-01,0
1901,GOLDENTIPS,CHINTHAKA JAYASEKERA,0.0,0.0,2023,12,2023-12-01,0
1902,INNOVATIVE,COCO TEA,0.0,0.0,2026,1,2026-01-01,0
1903,INNOVATIVE,COCO TEA,1.0,15000.0,2026,2,2026-02-01,1
1904,INNOVATIVE,COCO TEA,0.0,0.0,2026,3,2026-03-01,0
1905,INNOVATIVE,COCO TEA,0.0,0.0,2026,4,2026-04-01,0
1906,INNOVATIVE,COCO TEA,0.0,0.0,2026,5,2026-05-01,0
1907,INNOVATIVE,COCO TEA,0.0,0.0,2026,6,2026-06-01,0
1908,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,1,2024-01-01,0
1909,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,2,2024-02-01,0
1910,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,3,2024-03-01,0
1911,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,4,2024-04-01,0
1912,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,5,2024-05-01,0
1913,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,6,2024-06-01,0
1914,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,7,2024-07-01,0
1915,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,8,2024-08-01,0
1916,GOLDENTIPS,COLOMBO MEDICAL CO.,1.0,34000.0,2024,9,2024-09-01,1
1917,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,10,2024-10-01,0
1918,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,11,2024-11-01,0
1919,GOLDENTIPS,COLOMBO MEDICAL CO.,0.0,0.0,2024,12,2024-12-01,0
1920,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,1,2024-01-01,0
1921,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,2,2024-02-01,0
1922,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,3,2024-03-01,0
1923,GOLDENTIPS,COLOMBO TEA CLUB,1.0,35000.0,2024,4,2024-04-01,1
1924,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,5,2024-05-01,0
1925,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,6,2024-06-01,0
1926,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,7,2024-07-01,0
1927,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,8,2024-08-01,0
1928,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,9,2024-09-01,0
1929,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,10,2024-10-01,0
1930,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,11,2024-11-01,0
1931,GOLDENTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,12,2024-12-01,0
1932,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,1,2023-01-01,0
1933,SILVERTIPS,COLOMBO TEA CLUB,1.0,23000.0,2023,2,2023-02-01,1
1934,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,3,2023-03-01,0
1935,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,4,2023-04-01,0
1936,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,5,2023-05-01,0
1937,SILVERTIPS,COLOMBO TEA CLUB,3.0,26000.0,2023,6,2023-06-01,1
1938,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,7,2023-07-01,0
1939,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,8,2023-08-01,0
1940,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,9,2023-09-01,0
1941,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,10,2023-10-01,0
1942,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,11,2023-11-01,0
1943,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2023,12,2023-12-01,0
1944,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,1,2024-01-01,0
1945,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,2,2024-02-01,0
1946,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,3,2024-03-01,0
1947,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,4,2024-04-01,0
1948,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,5,2024-05-01,0
1949,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,6,2024-06-01,0
1950,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,7,2024-07-01,0
1951,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,8,2024-08-01,0
1952,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,9,2024-09-01,0
1953,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,10,2024-10-01,0
1954,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2024,11,2024-11-01,0
1955,SILVERTIPS,COLOMBO TEA CLUB,3.0,28000.0,2024,12,2024-12-01,1
1956,SILVERTIPS,COLOMBO TEA CLUB,2.0,28000.0,2025,1,2025-01-01,1
1957,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,2,2025-02-01,0
1958,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,3,2025-03-01,0
1959,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,4,2025-04-01,0
1960,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,5,2025-05-01,0
1961,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,6,2025-06-01,0
1962,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,7,2025-07-01,0
1963,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,8,2025-08-01,0
1964,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,9,2025-09-01,0
1965,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,10,2025-10-01,0
1966,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,11,2025-11-01,0
1967,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2025,12,2025-12-01,0
1968,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2026,1,2026-01-01,0
1969,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2026,2,2026-02-01,0
1970,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2026,3,2026-03-01,0
1971,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2026,4,2026-04-01,0
1972,SILVERTIPS,COLOMBO TEA CLUB,2.0,28000.0,2026,5,2026-05-01,1
1973,SILVERTIPS,COLOMBO TEA CLUB,0.0,0.0,2026,6,2026-06-01,0
1974,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,1,2023-01-01,0
1975,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,2,2023-02-01,0
1976,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,3,2023-03-01,0
1977,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,4,2023-04-01,0
1978,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,5,2023-05-01,0
1979,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,6,2023-06-01,0
1980,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,7,2023-07-01,0
1981,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,8,2023-08-01,0
1982,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,9,2023-09-01,0
1983,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2023,10,2023-10-01,0
1984,SILVERTIPS,CONTINENTAL TEAS (PVT),5.0,26000.0,2023,11,2023-11-01,1
1985,SILVERTIPS,CONTINENTAL TEAS (PVT),39.0,27858.97,2023,12,2023-12-01,1
1986,SILVERTIPS,CONTINENTAL TEAS (PVT),10.0,27850.0,2024,1,2024-01-01,1
1987,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,2,2024-02-01,0
1988,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,3,2024-03-01,0
1989,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,4,2024-04-01,0
1990,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,5,2024-05-01,0
1991,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,6,2024-06-01,0
1992,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,7,2024-07-01,0
1993,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,8,2024-08-01,0
1994,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,9,2024-09-01,0
1995,SILVERTIPS,CONTINENTAL TEAS (PVT),5.0,28000.0,2024,10,2024-10-01,1
1996,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,11,2024-11-01,0
1997,SILVERTIPS,CONTINENTAL TEAS (PVT),0.0,0.0,2024,12,2024-12-01,0
1998,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,1,2023-01-01,0
1999,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,2,2023-02-01,0
2000,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,3,2023-03-01,0
2001,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,4,2023-04-01,0
2002,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,5,2023-05-01,0
2003,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,6,2023-06-01,0
2004,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,7,2023-07-01,0
2005,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,8,2023-08-01,0
2006,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,9,2023-09-01,0
2007,SILVERTIPS,CRESCENT INT.(PVT) LTD,1.0,30000.0,2023,10,2023-10-01,1
2008,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,11,2023-11-01,0
2009,SILVERTIPS,CRESCENT INT.(PVT) LTD,0.0,0.0,2023,12,2023-12-01,0
2010,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,1,2025-01-01,0
2011,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,2,2025-02-01,0
2012,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,3,2025-03-01,0
2013,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,4,2025-04-01,0
2014,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,5,2025-05-01,0
2015,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,6,2025-06-01,0
2016,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,7,2025-07-01,0
2017,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,8,2025-08-01,0
2018,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,9,2025-09-01,0
2019,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,10,2025-10-01,0
2020,INNOVATIVE,CTG BEVERAGES,1.0,40000.0,2025,11,2025-11-01,1
2021,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2025,12,2025-12-01,0
2022,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2026,1,2026-01-01,0
2023,INNOVATIVE,CTG BEVERAGES,1.0,44000.0,2026,2,2026-02-01,1
2024,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2026,3,2026-03-01,0
2025,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2026,4,2026-04-01,0
2026,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2026,5,2026-05-01,0
2027,INNOVATIVE,CTG BEVERAGES,0.0,0.0,2026,6,2026-06-01,0
2028,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,1,2025-01-01,0
2029,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,2,2025-02-01,0
2030,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,3,2025-03-01,0
2031,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,4,2025-04-01,0
2032,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,5,2025-05-01,0
2033,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,6,2025-06-01,0
2034,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,7,2025-07-01,0
2035,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,8,2025-08-01,0
2036,SILVERTIPS,D&P CEYLON EXPO. (PVT),1.0,28000.0,2025,9,2025-09-01,1
2037,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,10,2025-10-01,0
2038,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,11,2025-11-01,0
2039,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2025,12,2025-12-01,0
2040,SILVERTIPS,D&P CEYLON EXPO. (PVT),10.0,27000.0,2026,1,2026-01-01,1
2041,SILVERTIPS,D&P CEYLON EXPO. (PVT),4.0,27000.0,2026,2,2026-02-01,1
2042,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2026,3,2026-03-01,0
2043,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2026,4,2026-04-01,0
2044,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2026,5,2026-05-01,0
2045,SILVERTIPS,D&P CEYLON EXPO. (PVT),0.0,0.0,2026,6,2026-06-01,0
2046,GOLDENTIPS,D.M.R.DISTRIBUTOR,1.0,33000.0,2026,1,2026-01-01,1
2047,GOLDENTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,2,2026-02-01,0
2048,GOLDENTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,3,2026-03-01,0
2049,GOLDENTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,4,2026-04-01,0
2050,GOLDENTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,5,2026-05-01,0
2051,GOLDENTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,6,2026-06-01,0
2052,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,1,2025-01-01,0
2053,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,2,2025-02-01,0
2054,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,3,2025-03-01,0
2055,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,4,2025-04-01,0
2056,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,5,2025-05-01,0
2057,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,6,2025-06-01,0
2058,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,7,2025-07-01,0
2059,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,8,2025-08-01,0
2060,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,9,2025-09-01,0
2061,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,10,2025-10-01,0
2062,SILVERTIPS,D.M.R.DISTRIBUTOR,1.0,27500.0,2025,11,2025-11-01,1
2063,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2025,12,2025-12-01,0
2064,SILVERTIPS,D.M.R.DISTRIBUTOR,1.0,28000.0,2026,1,2026-01-01,1
2065,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,2,2026-02-01,0
2066,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,3,2026-03-01,0
2067,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,4,2026-04-01,0
2068,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,5,2026-05-01,0
2069,SILVERTIPS,D.M.R.DISTRIBUTOR,0.0,0.0,2026,6,2026-06-01,0
2070,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,23.0,20695.65,2023,1,2023-01-01,1
2071,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,21.0,23738.1,2023,2,2023-02-01,1
2072,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,5.0,27800.0,2023,3,2023-03-01,1
2073,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,9.0,31444.44,2023,4,2023-04-01,1
2074,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,8.0,34750.0,2023,5,2023-05-01,1
2075,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,14.0,31857.14,2023,6,2023-06-01,1
2076,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,15.0,30666.67,2023,7,2023-07-01,1
2077,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,46.0,31043.48,2023,8,2023-08-01,1
2078,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,3.0,31666.67,2023,9,2023-09-01,1
2079,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,25.0,32040.0,2023,10,2023-10-01,1
2080,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,10.0,31750.0,2023,11,2023-11-01,1
2081,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,1.0,32000.0,2023,12,2023-12-01,1
2082,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,2.0,31500.0,2024,1,2024-01-01,1
2083,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,5.0,33400.0,2024,2,2024-02-01,1
2084,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,8.0,34750.0,2024,3,2024-03-01,1
2085,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,1.0,35000.0,2024,4,2024-04-01,1
2086,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,0.0,0.0,2024,5,2024-05-01,0
2087,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,0.0,0.0,2024,6,2024-06-01,0
2088,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,8.0,33875.0,2024,7,2024-07-01,1
2089,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,14.0,33571.43,2024,8,2024-08-01,1
2090,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,7.0,33214.29,2024,9,2024-09-01,1
2091,GOLDENTIPS,DAMRO EXPORTS (PVT) LTD,14.0,32892.86,2024,10,2024-10-01,1
